CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
18003715,Colegio de Educación Infantil y Primaria,Los Cármenes,Público,C/ Virgen del Pilar  1,Granada,Granada,Granada,18012,671565924,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18009535,Colegio de Educación Infantil y Primaria,Luis Rosales,Público,C/ Rector Marín Ocete  s/n. Campus Universitario,Granada,Granada,Granada,18014,958893581,INF-PRI-EE,PAC-PAM-PAE,CBI
18600985,Colegio de Educación Infantil y Primaria,María Zambrano,Público,C/ Casería del Cerro  14,Granada,Granada,Granada,18013,958893598,INF-PRI-EE,PAC-TE,
18009523,Colegio de Educación Infantil y Primaria,Miguel Hernández,Público,C/ Puerta de los Guzmanes  9. Barrio Casería de Montijo,Granada,Granada,Granada,18011,958893580,INF-PRI-EE,PAC-PAM-PAE,
18010264,Colegio de Educación Infantil y Primaria,Parque de las Infantas,Público,Avda. de Dílar  s/n,Granada,Granada,Granada,18006,958893591,INF-PRI-EE,PAC-PAM-PAE,CBI
18601680,Colegio de Educación Infantil y Primaria,Parque Nueva Granada,Público,C/ Rigoberta Menchú  3,Granada,Granada,Granada,18011,958893772,INF-PRI-EE,PAC-PAM-PAE,CBI
18003703,Colegio de Educación Infantil y Primaria,Profesor Tierno Galván,Público,C/ Agustina de Aragón  2,Granada,Granada,Granada,18005,958893124,INF-PRI-EE,PAC-PAM-PAE,CBI
18003545,Colegio de Educación Infantil y Primaria,Reyes Católicos,Público,Plaza Velázquez  31,Granada,Granada,Granada,18007,958893794,INF-PRI-EE,PAC-PAM-PAE,
18010057,Colegio de Educación Infantil y Primaria,San José,Público,C/ Las Tablas  13,Granada,Granada,Granada,18002,958893590,INF-PRI-EE,PAC-PAM-PAE,CBF
18002693,Colegio de Educación Infantil y Primaria,San Juan de Dios,Público,Avda. de Maracena  111,Granada,Granada,Granada,18014,958893367,INF-PRI-EE,PAC-PAM-PAE,CBI
18601679,Colegio de Educación Infantil y Primaria,Sancho Panza,Público,C/ Sancho Panza  s/n,Granada,Granada,Granada,18008,958893769,INF-PRI-EE,PAC-PAM-PAE,CBI
18003302,Colegio de Educación Infantil y Primaria,Santa Juliana,Público,C/ Virgen del Monte  s/n,Granada,Granada,Granada,18015,958893431,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18009134,Colegio de Educación Infantil y Primaria,Sierra Elvira,Público,C/ Virgen Blanca  27,Granada,Granada,Granada,18004,958893797,INF-PRI-EE,PAC-PAM,CBF-CBI
18008968,Colegio de Educación Infantil y Primaria,Sierra Nevada,Público,Avda. Emperador Carlos V  17,Granada,Granada,Granada,18008,958893350,INF-PRI-EE,PAC-PAM-PAE,CBI
18009456,Colegio de Educación Infantil y Primaria,Vicente Aleixandre,Público,C/ Beethoven  6,Granada,Granada,Granada,18006,958893574,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18601813,Colegio de Educación Infantil y Primaria,Victoria Eugenia,Público,Avda. del Sur  7,Granada,Granada,Granada,18014,958893777,INF-PRI-EE,PAC-PAM-PAE,CBI
18004495,Colegio de Educación Infantil y Primaria,Virgen de las Nieves,Público,C/ Trevenque  2. Ctra. de la Sierra,Granada,Granada,Granada,18008,958893214,INF-PRI-EE,PAC-PAM-PAE,CBI
18004586,Colegio de Educación Infantil y Primaria,Virgen de Loreto,Público,Avda. de Granada  s/n,Guadahortuna,Guadahortuna,Granada,18560,958399589,INF-PRI-EE,,
18004756,Colegio de Educación Infantil y Primaria,Adelantado Pedro Mendoza,Público,C/ Obispo Rincón  s/n,Guadix,Guadix,Granada,18500,958699930,INF-PRI-EE,PAC-PAM-PAE,
18004744,Colegio de Educación Infantil y Primaria,Medina Olmos,Público,C/ San Miguel  48,Guadix,Guadix,Granada,18500,600149183,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18004768,Colegio de Educación Infantil y Primaria,Ruiz del Peral,Público,C/ Marbella  s/n,Guadix,Guadix,Granada,18500,958699933,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18602088,Colegio de Educación Infantil y Primaria,Los Guajares,Público,C/ Doctor Alcántara  37,Guajar Faragüit,Los Guajares,Granada,18615,958654945,INF-PRI-EE,TE,
18601187,Colegio de Educación Infantil y Primaria,Sierra Lújar,Público,Ctra. Motril  1,Gualchos,Gualchos,Granada,18614,958649704,INF-PRI,,
18004999,Colegio de Educación Infantil y Primaria,La Vereda,Público,C/ Hacilla  s/n,Güéjar Sierra,Güéjar Sierra,Granada,18160,958893513,INF-PRI-EE,PAC-PAM-PAE,
18005001,Colegio de Educación Infantil y Primaria,Federico García Lorca,Público,Avda. García Lorca  s/n,Güevéjar,Güevéjar,Granada,18197,958893515,INF-PRI-EE,PAC,
18002531,Colegio de Educación Infantil y Primaria,Pilar Izquierdo,Público,C/ Avicena  s/n,Híjar,Las Gabias,Granada,18110,958893505,INF-PRI-EE,PAC-PAM-PAE,
18601941,Colegio Público Rural,El Puntal,Público,C/ San Juan  s/n,Huélago,Huélago,Granada,18540,958678829,INF-PRI-EE,PAC,
18601825,Colegio Público Rural,Monte Chullo,Público,C/ Barrichillo  19,Huéneja,Huéneja,Granada,18512,958683007,INF-PRI-SEC-EE,TE,
18005086,Colegio de Educación Infantil y Primaria,Cervantes,Público,C/ San Juan Bosco  s/n,Huéscar,Huéscar,Granada,18830,958729907,INF-PRI-EE,PAC-PAM-TE,CBI
18005098,Colegio de Educación Infantil y Primaria,Natalio Rivas,Público,Avda. Constitución  5,Huéscar,Huéscar,Granada,18830,958729909,INF-PRI-EE,PAC-PAM-TE,
18005104,Colegio de Educación Infantil y Primaria,Princesa Sofía,Público,C/ de la Cruz  s/n,Huéscar,Huéscar,Granada,18830,958729911,INF-PRI-EE,PAC-PAM-PAE-TE,
18005189,Colegio de Educación Infantil y Primaria,Sierra de Huétor,Público,C/ Agua  s/n,Huétor de Santillán,Huétor de Santillán,Granada,18183,958893740,INF-PRI-EE,PAC-PAM-PAE-TE,
18005232,Colegio de Educación Infantil y Primaria,Padre Manjón,Público,C/ Gral. Parrizas Ropero  14,Huétor Tájar,Huétor Tájar,Granada,18360,958338935,INF-PRI-EE,PAC-PAM-PAE,CBI
18009471,Colegio de Educación Infantil y Primaria,San Isidro Labrador,Público,C/ Rosalía de Castro  1,Huétor Tájar,Huétor Tájar,Granada,18360,958338589,INF-PRI-EE,PAC-PAM-PAE,
18601451,Colegio de Educación Infantil y Primaria,Mariana Pineda,Público,C/ La Nava  9,Huétor Vega,Huétor Vega,Granada,18198,958893628,INF-PRI-EE,PAC-PAM-PAE,
18005268,Colegio de Educación Infantil y Primaria,Ntra. Sra. de las Angustias,Público,C/ Martín Recuerda  9,Huétor Vega,Huétor Vega,Granada,18198,958893845,INF-PRI-EE,PAC-PAM-PAE,CBI
18005360,Colegio de Educación Infantil y Primaria,Gran Capitán,Público,C/ San Rogelio  s/n,Íllora,Íllora,Granada,18260,958893929,INF-PRI-EE,PAC-PAM-PAE,
18005414,Colegio de Educación Infantil y Primaria,Ntra. Sra. de la Salud,Público,C/ Era  3,Ítrabo,Ítrabo,Granada,18612,958654912,INF-PRI-EE,,
18601084,Colegio de Educación Infantil y Primaria,Francisco Ayala,Público,C/ Savigny Le Temple  s/n,Iznalloz,Iznalloz,Granada,18550,958399593,INF-PRI-EE,PAC-PAM,
