CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
21000802,Colegio de Educación Infantil y Primaria,Santa Bárbara,Público,C/ Extramuros  s/n,La Zarza,La Zarza - Perrunal,Huelva,21310,959559599,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,
21002239,Colegio de Educación Infantil y Primaria,Alonso Barba,Público,C/ Sevilla  s/n,Lepe,Lepe,Huelva,21440,959489507,INF-PRI-EE,PAC-PAM,CBI
21003438,Colegio de Educación Infantil y Primaria,César Barrios,Público,C/ Pescadores  s/n. Bda. de la Péndola,Lepe,Lepe,Huelva,21440,959489509,INF-PRI-EE,PAC-PAM-TE,
21600787,Colegio de Educación Infantil y Primaria,La Noria,Público,Urb. La Noria  s/n,Lepe,Lepe,Huelva,21440,959489579,INF-PRI-EE,PAC-PAM-PAE,CBI
21003542,Colegio de Educación Infantil y Primaria,Oria Castañeda,Público,C/ Balmes  s/n. Camino de Castillejos,Lepe,Lepe,Huelva,21440,959489582,INF-PRI-EE,PAC-PAM,
21600726,Colegio de Educación Infantil y Primaria,Río Piedras,Público,C/ Hermanos Pinzón  10,Lepe,Lepe,Huelva,21440,959489618,INF-PRI-EE,PAC,
21003864,Colegio de Educación Infantil y Primaria,Rodrigo Pérez de Acevedo,Público,C/ Sevilla  s/n,Lepe,Lepe,Huelva,21440,959489955,INF-PRI-EE,PAC-PAM,CBI
21600933,Colegio Público Rural,Adersa 2,Público,C/ Noria  1,Los Marines,Los Marines,Huelva,21293,959129509,INF-PRI-SEC-EE,,
21002288,Colegio de Educación Infantil y Primaria,Miguel de Cervantes,Público,Plaza Andalucía  s/n,Lucena del Puerto,Lucena del Puerto,Huelva,21820,959524607,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,CBI
21002291,Colegio de Educación Infantil y Primaria,Miguel Hernández,Público,Bda. Blas Infante  s/n,Manzanilla,Manzanilla,Huelva,21890,959439621,INF-PRI-SEC-EE,PAC,
21003426,Colegio de Educación Infantil y Primaria,Dunas de Doñana,Público,Otros Sector L  parcelas 97-98,Matalascañas o Torre de la Higuera,Almonte,Huelva,21760,959439532,INF-PRI-SEC-EE,PAC-PAE-TE,CBI
